id,name
1768,Lenox Ave & W 133 St
1769,Whitney Ave & Ketcham Pl
1770,Broadway & Furman Ave
1771,90 St & 32 Ave
1772,Walton Ave & E 151 St
1773,Kingston Ave & Herkimer St
1774,19 St & 24 Ave
1775,E 34 St & Linden Blvd
1776,E 182 St & Morris Ave
1777,20 Ave & 42 St
1778,Willow Ave & E 133 St
1779,Broadway & W 238 St
1780,Lorimer St & Harrison Ave
1781,Franklin Ave & E 169 St
1782,Pioneer St & Van Brunt St
1783,Lenox Ave & W 126 St
1784,Jerome Ave & W Fordham Rd
1785,7 Ave S & Bleecker St
1786,Lexington Ave & E 127 St
1787,Nagle Ave & Ellwood St
1788,Ithaca St & Baxter Ave
1789,Water St & Fletcher St
1790,E 132 St & Madison Ave
1791,Walker St & Baxter St
1792,47 St & 3 Ave
1793,N 11 St & Kent Ave
1794,Jackson St & Leonard St
1795,Clay Ave & Claremont Pkwy
1796,53 St & 5 Ave
1797,Garrison Ave & Manida St
1798,72 St & 31 Ave
1799,E 2 St & Ave B
1800,Van Sinderen Ave & Atlantic Ave
1801,38 St & 30 Ave
1802,W 35 St & Dyer Ave
1803,W 26 St & 10 Ave
1804,Suffolk St & Stanton St
1805,Louis Nine Blvd & Intervale Ave
1806,Murray St & Greenwich St
1807,E 44 St & 2 Ave
1808,Jerome Ave & Ogden Ave
1809,Winthrop St & Rogers Ave
1810,Atlantic Ave & Fort Greene Pl
1811,Greene Ave & Throop Ave
1812,W 43 St & 10 Ave
1813,Corona Ave & 92 St
1814,E 59 St & Madison Ave
1815,Prospect Park SW & Vanderbilt St
1816,3 Ave & E 71 St
1817,E 8 St & Caton Ave
1818,St Marks Pl & 1 Ave
1819,State St & Smith St
1820,Myrtle Ave & St Edwards St
1821,86 St & 35 Ave
1822,South St & Whitehall St
1823,31 Pl & Hunters Point Ave
1824,E 19 St & 3 Ave
1825,W 42 St & Dyer Ave
1826,Madison St & Cypress Ave
1827,Grand Concourse & E 164 St
1828,E 68 St & Madison Ave
1829,Parkside Ave & Parade Pl
1830,Paul Ave & Mosholu Pkwy
1831,Grand Concourse & E 171 St
1832,Morgan Ave & Maspeth Ave
1833,Steinway St & 28 Ave
1834,E 149 St & Eagle Ave
1835,Grand St & Elizabeth St
1836,Hancock St & Wyckoff Ave
1837,Bushwick Ave & Linden St
1838,Wards Meadow Comfort Station
1839,8 Ave & W 38 St
1840,E 160 St & Tinton Ave
1841,Anthony Ave & E Tremont Ave
1842,Bradley Ave & Greenpoint Ave
1843,Turner Pl & Coney Island Ave
1844,Steinway St & 21 Ave
1845,Bulova Ave & Brooklyn Queens Expressway W
1846,Winthrop St & Albany Ave
1847,McDonald Ave & Vanderbilt St
1848,E 95 St & 3 Ave
1849,Amsterdam Ave & W 189 St
1850,60 Ave & Otis Ave
1851,E 66 St & Madison Ave
1852,Myrtle Ave & Grove St
1853,Adam Clayton Powell Blvd & W 115 St
1854,51 Ave & Van Loon St
1855,Echo Pl & Grand Concourse
1856,Park Ave & Marcus Garvey Blvd
1857,Wyckoff Ave & Gates Ave
1858,E 48 St & Tilden Ave
1859,E 34 St & Church Ave
1860,W 140 St & Riverside Dr
1861,W 147 St & Adam Clayton Powell Blvd
1862,46 Ave & Junction Blvd
1863,Jerome Ave & W 193 St
1864,Freeman St & Reverend James A Polite Ave
1865,Leonard St & Church St
1866,12 Ave & 36 St
1867,Bialystoker Pl & Delancey St
1868,W 176 St & Montgomery Ave
1869,Ogden Ave & Merriam Ave
1870,E 138 St & Willow Ave
1871,Grand Concourse & E 144 St
1872,E 20 St & Park Ave
1873,Amsterdam Ave & W 119 St
1874,34 St & 4 Ave
1875,48 St & Barnett Ave
1876,Pinehurst Ave & W 187 St
1877,Riverside Dr & W 78 St
1878,E 44 St & Lexington Ave
1879,E 15 St & 3 Ave
1880,Fairview Ave & Linden St
1881,Adam Clayton Powell Blvd & W 130 St
1882,Monitor St & Meeker Ave
1883,Ditmars Blvd & 94 St
1884,E 51 St & Linden Blvd
1885,E 147 St & Bergen Ave
1886,Lewis Ave & Decatur St
1887,Walton Ave & E 171 St
1888,Arthur Ave & E Tremont Ave
1889,Aqueduct Ave & North St
1890,W 95 St & Broadway
1891,43 St & Broadway
1892,Home St & Westchester Ave
1893,51 Ave & 61 St
1894,Willis Ave & E 141 St
1895,Jerome Ave & W 184 St
1896,Central Ave & Flushing Ave
1897,Grand Concourse & E Mosholu Pkwy S
1898,Jerome Ave & W 195 St
1899,Sherman Ave & Thayer St
1900,Jerome Ave & W 177 St
1901,Lenox Ave & W 146 St
1902,Nelson Ave & 167 St
1903,Bradhurst Ave & W 148 St
1904,Carroll St & Washington Ave
1905,University Ave & Morton Pl
1906,Reade St & Broadway
1907,Andrew Ave N & Hall of Fame Tce
1908,Kingston Ave & E New York Ave
1909,Lexington Ave & E 111 St
1910,Linden Blvd & Nostrand Ave
1911,E 155 St & Courtlandt Ave
1912,Harlem River Dr & W 155 St
1913,5 Ave & E 135 St
1914,W Tremont Ave & Montgomery Ave
1915,Maple St & Flatbush Ave
1916,Seaman Ave & Isham St
1917,E 94 St & Madison Ave
1918,45 St & 4 Ave
1919,Prospect Ave & Greenwood Ave
1920,E Mosholu Pkwy & Van Cortlandt Ave E
1921,Macombs Rd & W 175 St
1922,Dwight St & Dikeman St
1923,E 182 St & Grand Concourse
1924,1 Ave & E 44 St
1925,Madison St & Evergreen Ave
1926,E 61 St & Madison Ave
1927,E 149 St & Morris Ave
1928,Beverley Rd & Nostrand Ave
1929,Onderdonk Ave & Dekalb Ave
1930,Broadway & 51 St
1931,64 St & Woodbine St
1932,Eastern Pkwy\t& St Marks Ave
1933,Cypress Ave & St Felix Ave
1934,Linden St & Knickerbocker Ave
1935,51 St & Queens Blvd
1936,Moffat St & Bushwick
1937,E 174 St & Longfellow Ave
1938,Crotona Pkwy & Elsmere Pl
1939,Shop Morgan
1940,82 St & Broadway
1941,35 St & 30 Ave
1942,Morris Ave & E Burnside Ave
1943,3 Ave & E 172 St
1944,30 St & 48 Ave
1945,Grand Concourse & E 196 St
1946,7 Ave & 40 St
1947,Lenox Ave & W 144 St
1948,E 144 St & Brook Ave
1949,Pleasant Ave & E 120 St
1950,Patchen Ave & Bainbridge St
1951,57 Rd & 58 St
1952,Caton Ave & E 10 St
1953,58 St & 56 Dr
1954,62 St & 4 Ave
1955,Tyler Ave & Maurice Ave
1956,E 49 St & Church Ave
1957,46 St & 30 Rd
1958,Bainbridge Ave & E 198 St
1959,W 204 St & Nagle Ave
1960,River Ave & E 151 St
1961,Adam Clayton Powell Blvd & W 141 St
1962,W 45 St & 8 Ave
1963,31 St & 21 Ave
1964,Bedford Ave & Clarkson Ave
1965,Gerard Ave & E 164 St
1966,75 St & Northern Blvd
1967,34 St & 5 Ave
1968,97 St & 23 Ave
1969,58 St & Pier 4
1970,W 47 St & 6 Ave
1971,97 St & 57 Ave
1972,49 Ave & 27 St
1973,48 Ave & 37 St
1974,Wyckoff Ave & Cooper Ave
1975,59 St & 41 Ave
1976,79 St & Woodside Ave
1977,Palmetto St & Traffic Ave
1978,E 169 St & Fox St
1979,Fresh Pond Rd & Flushing Ave
1980,Maple St & Albany Ave
1981,Woodside Ave & 55 St
1982,94 St & 57 Ave
1983,E Tremont Ave & Jerome Ave
1984,Stagg St & Morgan Ave
1985,Clarkson Ave & Utica Ave
1986,Richards St & Delavan St
1987,Adam Clayton Powell Blvd & W 138 St
1988,29 St & Skillman Ave
1989,3 Ave & E 189 St
1990,Union Ave & E 169 St
1991,Clarkson Ave & E 37 St
1992,Caton Ave & Bedford Ave
1993,Irving Ave & Palmetto St
1994,99 St & Astoria Blvd
1995,National St & 45 Ave
1996,61 St & Queens Blvd
1997,Midwood St & Utica Ave
1998,E 19 St & Beverley Rd
1999,Cedar Ave & W Fordham Rd
2000,E 134 St & Walnut Ave
2001,Anderson Ave & W 164 St
2002,Rogers Pl & E 165 St
2003,Carroll St & Rochester Ave
2004,Rutland Rd & E 45 St
2005,49 St & 25 Ave
2006,W 155 St & Frederick Douglass Blvd
2007,Walton Ave & E 183 St
2008,Barclay St & Church St
2009,Buffalo Ave & St John's Pl
2010,Fulton St & Saratoga Ave
2011,Catherine St & Monroe St
2012,Ditmars Blvd & 102 St
2013,Stanhope St & Fairview Ave
2014,Crotona Park East & E 173 St
2015,62 St & 7 Ave
2016,Park Ave & E 162 St
2017,Somers St & Broadway
2018,65 St & Roosevelt Ave
2019,85 St & Northern Blvd
2020,30 Ave & 80 St
2021,Ave D & E 10 St
2022,Broadway & Battery Pl
2023,Corona Ave & 98 St
2024,34 Ave & 113 St
2025,37 Ave & 113 St
2026,E 133 St & Cypress Pl
2027,Dawson St & Intervale Ave
2028,Crown St & Troy Ave
2029,Schenectady Ave & Maple St
2030,Van Cortlandt Park S & Dickinson Ave
2031,Tilden Ave & Lott St
2032,43 Ave & 111 St
2033,Shea Rd & Boat Basin Pl
2034,Grand Concourse & E 184 St
2035,Faile St & Garrison Ave
2036,107 St & 32 Ave
2037,E 191 St & Bathgate Ave
2038,Crotona Ave & E 183 St
2039,Rugby Rd & Beverley Rd
2040,65 Pl & 53 Ave
2041,Jerome Ave & E 198 St
2042,Borden Ave & 25 St
2043,Waterloo Pl & Crotona Park East
2044,65 Pl & Woodside Ave
2045,39 Ave & 56 St
2046,Columbia St & Rivington St
2047,W 37 St & Broadway
2048,47 Ave & 104 St
2049,72 St & 41 Ave
2050,51 Ave & Junction Blvd
2051,Lee Ave & Taylor St
2052,99 St & 50 Ave
2053,5 Ave & 67 St
2054,Grand Ave & W Fordham Rd
2055,Bronx Park S & Bryant Ave
2056,St Johns Pl & Howard Ave
2057,Tilden Ave & Nostrand Ave
2058,Herkimer St & Eastern Pkwy
2059,Southern Blvd & E 175 St
2060,65 St & 35 Ave
2061,Claflin Ave & Reservoir Ave
2062,Vyse Ave & E 181 St
2063,Decatur Ave & Bedford Park Blvd
2064,114 St & 39 Ave
2065,E 167 St & Franklin Ave
2066,E 82 St & East End Ave
2067,Church Ave & E 42 St
2068,49 Ave & 108 St
2069,98 St & 25 Ave
2070,Metropolitan Ave & 65 Ln
2071,Van Cleef St & 108 St
2072,Gleane St & Britton Ave
2073,Bainbridge Ave & E 196 St
2074,Pitkin Ave & Grafton St
2075,Bergen St & Mother Gaston Blvd
2076,Broadway & E 19 St
2077,Halsey St & Evergreen Ave
2078,Sedgwick Ave & Hillman Ave
2079,61 St & Borden Ave
2080,Thomas S. Boyland St & Fulton St
2081,Soissons Landing
2082,Southern Blvd & Xavier Way
2083,43 St & 23 Ave
2084,Rutland Rd & Brooklyn Ave
2085,E 17 St & Broadway
2086,60 Pl & Flushing Ave
2087,W 218 St & Broadway
2088,82 St & 30 Ave
2089,Gerard Ave & McClellan St
2090,Forest Ave & Summerfield St
2091,Clarkson Ave & Troy Ave
2092,Summerfield St & Cypress Ave
2093,61 St & 60 Ln
2094,31 Ave & 84 St
2095,60 Pl & 67 Ave
2096,Van Cortlandt Park S & Gouverneur Ave
2097,20 Ave & 48 St
2098,Bailey Ave & Sedgwick Ave
2099,60 Ave & Fresh Pond Rd
2100,Eliot Ave & 60 Ln
2101,60 Pl & Linden St
2102,54 St & 37 Ave
2103,Lott St & Erasmus St
2104,E 180 St & Monterey Ave
2105,E New York Ave & Troy Ave
2106,39 Ave & 54 St
2107,Troy Ave & Linden Blvd
2108,E 187 St & 3 Ave
2109,59 St & 59 Rd
2110,Brooklyn Ave & Beverley Rd
2111,Strong St & University Ave
2112,W Mosholu Pkwy S & Sedgwick Ave
2113,Sedgwick Ave & W 231 St
2114,24 Ave & 92 St
2115,31 Ave & 86 St
2116,E 38 St & Church Ave
2117,99 St & 38 Ave
2118,Seneca Ave & Decatur St
2119,Aqueduct Ave & W 190 St
2120,Thomas S. Boyland St & Macon St
2121,E 201 St & Briggs Ave
2122,Sedgwick Ave & Hall of Fame Terrace
2123,Morgan Loading Docks
2124,42 St & 1 Ave
2125,43 St & 37 Ave
2126,9 Ave & W 219 St
2127,W 211 St & 10 Ave
2128,99 St & 58 Ave
2129,Columbus Drive
2130,Marin Light Rail
2131,Bronx WH station
2132,City Hall - Washington St & 1 St
2133,14 St Ferry - 14 St & Shipyard Ln
2134,Hamilton Park
2135,Manila & 1st
2136,Grand St & 14 St
2137,Morris Canal
2138,Harborside
2139,Washington St
2140,Stevens - River Ter & 6 St
2141,Newport PATH
2142,Madison St & 10 St
2143,Pier 40 X2
2144,Brunswick St
2145,12 St & Sinatra Dr N
2146,Essex Light Rail
2147,City Hall
2148,190 Morgan
2149,Newark Ave
2150,Warren St
2151,Paulus Hook
